version,1.6.0
info,balls_per_over,6
info,team,Australia
info,team,India
info,gender,male
info,season,2018/19
info,date,2019/01/12
info,event,India tour of Australia
info,match_number,1
info,venue,Sydney Cricket Ground
info,city,Sydney
info,toss_winner,Australia
info,toss_decision,bat
info,player_of_match,JA Richardson
info,umpire,P Wilson
info,umpire,MA Gough
info,reserve_umpire,SJ Nogajski
info,tv_umpire,RA Kettleborough
info,match_referee,AJ Pycroft
info,winner,Australia
info,winner_runs,34
info,player,Australia,AT Carey
info,player,Australia,AJ Finch
info,player,Australia,UT Khawaja
info,player,Australia,SE Marsh
info,player,Australia,PSP Handscomb
info,player,Australia,MP Stoinis
info,player,Australia,GJ Maxwell
info,player,Australia,JA Richardson
info,player,Australia,NM Lyon
info,player,Australia,PM Siddle
info,player,Australia,JP Behrendorff
info,player,India,RG Sharma
info,player,India,S Dhawan
info,player,India,V Kohli
info,player,India,AT Rayudu
info,player,India,MS Dhoni
info,player,India,KD Karthik
info,player,India,RA Jadeja
info,player,India,B Kumar
info,player,India,Kuldeep Yadav
info,player,India,Mohammed Shami
info,player,India,KK Ahmed
info,registry,people,AJ Finch,b8d490fd
info,registry,people,AJ Pycroft,685d3f80
info,registry,people,AT Carey,69d03465
info,registry,people,AT Rayudu,70d205c9
info,registry,people,B Kumar,2e81a32d
info,registry,people,GJ Maxwell,b681e71e
info,registry,people,JA Richardson,1ee08e9a
info,registry,people,JP Behrendorff,4933f499
info,registry,people,KD Karthik,c03f1114
info,registry,people,KK Ahmed,a2f46292
info,registry,people,Kuldeep Yadav,8d2c70ad
info,registry,people,MA Gough,76752ac8
info,registry,people,MP Stoinis,d9273ee7
info,registry,people,MS Dhoni,4a8a2e3b
info,registry,people,Mohammed Shami,8cf9814c
info,registry,people,NM Lyon,96a6a7ad
info,registry,people,P Wilson,68304a36
info,registry,people,PM Siddle,bd93fea4
info,registry,people,PSP Handscomb,ada15e88
info,registry,people,RA Jadeja,fe93fd9d
info,registry,people,RA Kettleborough,4017868f
info,registry,people,RG Sharma,740742ef
info,registry,people,S Dhawan,0a476045
info,registry,people,SE Marsh,508a1ea7
info,registry,people,SJ Nogajski,9b3f9323
info,registry,people,UT Khawaja,331ea488
info,registry,people,V Kohli,ba607b88
ball,1,0.1,Australia,AT Carey,AJ Finch,B Kumar,0,0,,,,,,"",""
ball,1,0.2,Australia,AT Carey,AJ Finch,B Kumar,0,0,,,,,,"",""
ball,1,0.3,Australia,AT Carey,AJ Finch,B Kumar,0,0,,,,,,"",""
ball,1,0.4,Australia,AT Carey,AJ Finch,B Kumar,1,0,,,,,,"",""
ball,1,0.5,Australia,AJ Finch,AT Carey,B Kumar,0,0,,,,,,"",""
ball,1,0.6,Australia,AJ Finch,AT Carey,B Kumar,1,0,,,,,,"",""
ball,1,1.1,Australia,AJ Finch,AT Carey,KK Ahmed,0,0,,,,,,"",""
ball,1,1.2,Australia,AJ Finch,AT Carey,KK Ahmed,0,0,,,,,,"",""
ball,1,1.3,Australia,AJ Finch,AT Carey,KK Ahmed,0,1,,1,,,,"",""
ball,1,1.4,Australia,AJ Finch,AT Carey,KK Ahmed,0,0,,,,,,"",""
ball,1,1.5,Australia,AJ Finch,AT Carey,KK Ahmed,2,0,,,,,,"",""
ball,1,1.6,Australia,AJ Finch,AT Carey,KK Ahmed,0,0,,,,,,"",""
ball,1,1.7,Australia,AJ Finch,AT Carey,KK Ahmed,3,0,,,,,,"",""
ball,1,2.1,Australia,AJ Finch,AT Carey,B Kumar,0,0,,,,,,"",""
ball,1,2.2,Australia,AJ Finch,AT Carey,B Kumar,0,0,,,,,,bowled,AJ Finch
ball,1,2.3,Australia,UT Khawaja,AT Carey,B Kumar,0,0,,,,,,"",""
ball,1,2.4,Australia,UT Khawaja,AT Carey,B Kumar,0,0,,,,,,"",""
ball,1,2.5,Australia,UT Khawaja,AT Carey,B Kumar,0,0,,,,,,"",""
ball,1,2.6,Australia,UT Khawaja,AT Carey,B Kumar,2,0,,,,,,"",""
ball,1,3.1,Australia,AT Carey,UT Khawaja,KK Ahmed,0,1,,1,,,,"",""
ball,1,3.2,Australia,AT Carey,UT Khawaja,KK Ahmed,4,0,,,,,,"",""
ball,1,3.3,Australia,AT Carey,UT Khawaja,KK Ahmed,0,0,,,,,,"",""
ball,1,3.4,Australia,AT Carey,UT Khawaja,KK Ahmed,0,0,,,,,,"",""
ball,1,3.5,Australia,AT Carey,UT Khawaja,KK Ahmed,4,0,,,,,,"",""
ball,1,3.6,Australia,AT Carey,UT Khawaja,KK Ahmed,0,0,,,,,,"",""
ball,1,3.7,Australia,AT Carey,UT Khawaja,KK Ahmed,1,0,,,,,,"",""
ball,1,4.1,Australia,AT Carey,UT Khawaja,B Kumar,0,0,,,,,,"",""
ball,1,4.2,Australia,AT Carey,UT Khawaja,B Kumar,0,0,,,,,,"",""
ball,1,4.3,Australia,AT Carey,UT Khawaja,B Kumar,0,0,,,,,,"",""
ball,1,4.4,Australia,AT Carey,UT Khawaja,B Kumar,4,0,,,,,,"",""
ball,1,4.5,Australia,AT Carey,UT Khawaja,B Kumar,0,0,,,,,,"",""
ball,1,4.6,Australia,AT Carey,UT Khawaja,B Kumar,0,0,,,,,,"",""
ball,1,5.1,Australia,UT Khawaja,AT Carey,KK Ahmed,0,0,,,,,,"",""
ball,1,5.2,Australia,UT Khawaja,AT Carey,KK Ahmed,0,0,,,,,,"",""
ball,1,5.3,Australia,UT Khawaja,AT Carey,KK Ahmed,0,0,,,,,,"",""
ball,1,5.4,Australia,UT Khawaja,AT Carey,KK Ahmed,2,0,,,,,,"",""
ball,1,5.5,Australia,UT Khawaja,AT Carey,KK Ahmed,1,0,,,,,,"",""
ball,1,5.6,Australia,AT Carey,UT Khawaja,KK Ahmed,0,0,,,,,,"",""
ball,1,6.1,Australia,UT Khawaja,AT Carey,B Kumar,0,0,,,,,,"",""
ball,1,6.2,Australia,UT Khawaja,AT Carey,B Kumar,0,0,,,,,,"",""
ball,1,6.3,Australia,UT Khawaja,AT Carey,B Kumar,1,0,,,,,,"",""
ball,1,6.4,Australia,AT Carey,UT Khawaja,B Kumar,0,0,,,,,,"",""
ball,1,6.5,Australia,AT Carey,UT Khawaja,B Kumar,2,0,,,,,,"",""
ball,1,6.6,Australia,AT Carey,UT Khawaja,B Kumar,0,0,,,,,,"",""
ball,1,7.1,Australia,UT Khawaja,AT Carey,KK Ahmed,1,0,,,,,,"",""
