version,1.6.0
info,balls_per_over,6
info,team,New Zealand
info,team,West Indies
info,gender,male
info,season,2008/09
info,date,2008/12/31
info,event,West Indies in New Zealand ODI Series
info,match_number,1
info,venue,Queenstown Events Centre
info,city,
info,toss_winner,New Zealand
info,toss_decision,field
info,umpire,MR Benson
info,umpire,AL Hill
info,reserve_umpire,DJ Walker
info,tv_umpire,EA Watkin
info,match_referee,J Srinath
info,outcome,no result
info,player,New Zealand,BB McCullum
info,player,New Zealand,JD Ryder
info,player,New Zealand,JM How
info,player,New Zealand,LRPL Taylor
info,player,New Zealand,DR Flynn
info,player,New Zealand,GD Elliott
info,player,New Zealand,JDP Oram
info,player,New Zealand,DL Vettori
info,player,New Zealand,KD Mills
info,player,New Zealand,TG Southee
info,player,New Zealand,MR Gillespie
info,player,West Indies,CH Gayle
info,player,West Indies,S Chattergoon
info,player,West Indies,RR Sarwan
info,player,West Indies,XM Marshall
info,player,West Indies,BP Nash
info,player,West Indies,KA Pollard
info,player,West Indies,D Ramdin
info,player,West Indies,JE Taylor
info,player,West Indies,NO Miller
info,player,West Indies,FH Edwards
info,player,West Indies,LS Baker
info,registry,people,AL Hill,4165ced0
info,registry,people,BB McCullum,b8a55852
info,registry,people,BP Nash,749a1b3a
info,registry,people,CH Gayle,db584dad
info,registry,people,D Ramdin,d1523761
info,registry,people,DJ Walker,d4aea8ac
info,registry,people,DL Vettori,d7c6af50
info,registry,people,DR Flynn,9d710afe
info,registry,people,EA Watkin,147afe9d
info,registry,people,FH Edwards,a7c226e1
info,registry,people,GD Elliott,c03449e0
info,registry,people,J Srinath,bad31fac
info,registry,people,JD Ryder,91ffa6c6
info,registry,people,JDP Oram,3eac9d95
info,registry,people,JE Taylor,4180d897
info,registry,people,JM How,fd8f11e9
info,registry,people,KA Pollard,a757b0d8
info,registry,people,KD Mills,7fb32e5b
info,registry,people,LRPL Taylor,b61a3e1a
info,registry,people,LS Baker,441b1b20
info,registry,people,MR Benson,790e14d3
info,registry,people,MR Gillespie,7d7ab238
info,registry,people,NO Miller,ea3ffd1b
info,registry,people,RR Sarwan,36d33dd0
info,registry,people,S Chattergoon,122108d8
info,registry,people,TG Southee,13c35c9e
info,registry,people,XM Marshall,ffb504b1
ball,1,0.1,West Indies,CH Gayle,S Chattergoon,KD Mills,0,0,,,,,,"",""
ball,1,0.2,West Indies,CH Gayle,S Chattergoon,KD Mills,0,0,,,,,,"",""
ball,1,0.3,West Indies,CH Gayle,S Chattergoon,KD Mills,1,0,,,,,,"",""
ball,1,0.4,West Indies,S Chattergoon,CH Gayle,KD Mills,0,0,,,,,,"",""
ball,1,0.5,West Indies,S Chattergoon,CH Gayle,KD Mills,0,0,,,,,,"",""
ball,1,0.6,West Indies,S Chattergoon,CH Gayle,KD Mills,0,0,,,,,,"",""
ball,1,1.1,West Indies,CH Gayle,S Chattergoon,MR Gillespie,0,2,2,,,,,"",""
ball,1,1.2,West Indies,S Chattergoon,CH Gayle,MR Gillespie,0,0,,,,,,"",""
ball,1,1.3,West Indies,S Chattergoon,CH Gayle,MR Gillespie,0,1,1,,,,,"",""
ball,1,1.4,West Indies,S Chattergoon,CH Gayle,MR Gillespie,0,0,,,,,,"",""
ball,1,1.5,West Indies,S Chattergoon,CH Gayle,MR Gillespie,0,0,,,,,,"",""
ball,1,1.6,West Indies,S Chattergoon,CH Gayle,MR Gillespie,0,0,,,,,,"",""
ball,1,1.7,West Indies,S Chattergoon,CH Gayle,MR Gillespie,0,0,,,,,,"",""
ball,1,1.8,West Indies,S Chattergoon,CH Gayle,MR Gillespie,0,0,,,,,,"",""
ball,1,2.1,West Indies,CH Gayle,S Chattergoon,KD Mills,0,0,,,,,,"",""
ball,1,2.2,West Indies,CH Gayle,S Chattergoon,KD Mills,0,0,,,,,,"",""
ball,1,2.3,West Indies,CH Gayle,S Chattergoon,KD Mills,0,0,,,,,,"",""
ball,1,2.4,West Indies,CH Gayle,S Chattergoon,KD Mills,0,0,,,,,,"",""
ball,1,2.5,West Indies,CH Gayle,S Chattergoon,KD Mills,1,0,,,,,,"",""
ball,1,2.6,West Indies,S Chattergoon,CH Gayle,KD Mills,0,0,,,,,,"",""
ball,1,3.1,West Indies,CH Gayle,S Chattergoon,MR Gillespie,0,0,,,,,,"",""
ball,1,3.2,West Indies,CH Gayle,S Chattergoon,MR Gillespie,0,0,,,,,,"",""
ball,1,3.3,West Indies,CH Gayle,S Chattergoon,MR Gillespie,4,0,,,,,,"",""
ball,1,3.4,West Indies,CH Gayle,S Chattergoon,MR Gillespie,0,0,,,,,,"",""
ball,1,3.5,West Indies,CH Gayle,S Chattergoon,MR Gillespie,1,0,,,,,,"",""
ball,1,3.6,West Indies,S Chattergoon,CH Gayle,MR Gillespie,4,0,,,,,,"",""
ball,1,4.1,West Indies,CH Gayle,S Chattergoon,KD Mills,0,0,,,,,,"",""
ball,1,4.2,West Indies,CH Gayle,S Chattergoon,KD Mills,0,0,,,,,,"",""
ball,1,4.3,West Indies,CH Gayle,S Chattergoon,KD Mills,1,0,,,,,,"",""
